
max,min,mean,sd,rms,skewness,kurtosis,crest,form,fault
0.50756,-0.52154,0.0096299254101562,0.178085200767607,0.178301959268216,-0.0007027282423482,-0.234168530369246,2.84663164714016,18.515403980198,Ball_021_1
0.18546,-0.17983,0.0137569139941406,0.0635883737664515,0.0650442895634291,-0.187609744605558,-0.313106873240604,2.85128796462824,4.72811631962902,Normal_1
1.3671,-1.4192,0.0177425395898438,0.273398311571159,0.27390680367567,-0.0161574389966928,3.96477479144551,4.9911136987264,15.4378578268728,IR_007_1
0.73537,-0.79357,0.0295340183837891,0.183804851551279,0.186118203013094,0.0296383385194626,1.19550499713709,3.95109123178169,6.3018245805404,IR_014_1
0.41973,-0.39866,0.0164239559570312,0.13748519446741,0.138429387947711,0.067737062403702,0.0196893901278523,3.03208737842968,8.42850457647798,Ball_007_1
2.0713,-2.295,0.0091319741210937,0.643801676091798,0.643709257340142,0.0017360869698281,0.190247930959671,3.21775704851407,70.4896059498517,IR_021_1
2.9973,-3.2469,0.0133465245703125,0.479540486431953,0.479609135796414,-0.387669747493408,12.2796454392389,6.2494639411379,35.9351330205646,OR_021_6_1
0.4504,-0.39199,0.0082285444287109,0.130444338363566,0.130671825176089,0.134441293976674,-0.156648705193975,3.44680270129429,15.8803086388099,OR_014_6_1
4.7467,-4.8603,0.0083088125292968,1.09025266678232,1.09001812730586,0.0424332855375951,3.29666570988901,4.35469822114992,131.188196082467,OR_007_6_1
2.6885,-2.7577,0.0145728303076172,0.401175686227181,0.40134238958235,0.0668638203892143,11.293503055849,6.69876910534604,27.5404558421688,OR_021_6_1
0.59706,-0.50109,0.0229315642089844,0.148541258893999,0.150265060963994,0.0174254669134039,0.153780654362233,3.97337874932261,6.55276105871232,Ball_007_1
2.4809,-2.2443,0.01024272234375,0.662775890110907,0.6626932213705,0.0963555937840454,0.595015651053944,3.74366285936849,64.6989344365922,IR_021_1
0.1792,-0.22489,0.0116869636425781,0.0642698008336525,0.0653083112649913,-0.306018039556711,0.016515304827839,2.74390803450557,5.58813334774647,Normal_1
0.78815,-0.77188,0.0272084349951172,0.215446925842869,0.217105992673499,0.0743431526935198,0.587145875450762,3.6302544683107,7.97936348461279,IR_014_1
0.37426,-0.35569,0.0177940290869141,0.143993294879005,0.145053687937066,-0.074083135664286,-0.626142469557064,2.58014811841515,8.15181807495978,Ball_007_1
0.49963,-0.40763,0.0158183009277344,0.146556332066135,0.147371942505641,0.0271988543466389,-0.252954045209747,3.39026541623332,9.3165469021551,OR_014_6_1
1.3391,-1.3833,0.0199962093603516,0.293555010654991,0.294163755849077,-0.0698819734830207,3.63435082063376,4.55222634799045,14.7109759928972,IR_007_1
0.93627,-1.027,0.0297214750488281,0.211402645286374,0.213430603938406,-0.270570298868731,1.59428030752642,4.3867654531409,7.18102326979972,IR_014_1
2.2589,-1.952,0.0124849308349609,0.617823327431189,0.617798638471622,0.0182517653481058,0.0291178282826841,3.65636933999776,49.4835451343976,IR_021_1
0.49066,-0.59518,0.0112382980273437,0.167762683428319,0.168097813640964,-0.0073962770712766,-0.248015919931116,2.91889578675894,14.9575863918155,Ball_021_1
2.3788,-2.5791,0.0081568878173828,0.666022682277758,0.665910018918929,-0.0147366076803664,0.851632605163397,3.57225440737753,81.6377561917469,IR_021_1
0.91624,-0.78919,0.0101043507226563,0.19545994483882,0.195673282169391,0.11764786880676,2.1726519458938,4.68249926531526,19.3652504292678,Ball_014_1
0.59998,-0.33504,0.0129592265283203,0.133795186297658,0.134388811408624,0.454549627005667,0.893319465582756,4.46450856817011,10.3701259573586,Ball_014_1
2.5549,-2.7189,0.0131292097314453,0.614839052308789,0.614829124933613,0.0387148096573469,1.79644104937528,4.15546352049583,46.8291037701269,IR_021_1
0.43809,-0.431,0.0103437662792969,0.149710666639094,0.150031107508338,0.014246262515264,-0.121141739663847,2.91999444165707,14.5044951188259,OR_014_6_1
4.6103,-4.4951,0.0135904363134766,0.992034289195924,0.991885173637261,0.0700774809720075,3.8947159837212,4.64801785784734,72.9840566379526,OR_007_6_1
4.9905,-5.1612,0.0105957725439453,1.13818328676851,1.13795470703525,0.0877123113527041,3.58980880014428,4.38549967687369,107.397049371875,OR_007_6_1
1.2909,-1.3383,0.0201511782177734,0.270287951843462,0.270972277598436,-0.140882704117002,3.98492151829662,4.76395597158847,13.4469694362307,IR_007_1
2.6807,-2.2779,0.0110804972070312,0.651839250524086,0.651774284525897,0.0876433951706922,1.1532976565906,4.11292691909432,58.8217543263588,IR_021_1
0.60165,-0.40805,0.0195761530029297,0.147777218883484,0.14903244294257,0.0582805136325131,-0.0557501515631591,4.03704044650095,7.61295862983224,Ball_007_1
3.0106,-3.5173,0.0167089631689453,0.621995056076793,0.622067628183676,-0.340786225034889,7.57200276184408,4.83966672368148,37.2295768381266,OR_021_6_1
4.8365,-4.773,0.0113121374511719,1.04848298601416,1.04828801421412,0.0715377258094506,3.95743125857939,4.61371296286912,92.6693137118415,OR_007_6_1
3.9797,-4.3486,0.0091831359082031,0.644724989828187,0.644632979666946,-0.489270563649407,10.0322186197679,6.17359043909938,70.1974778671311,OR_021_6_1
1.4148,-1.2675,0.0192192809423828,0.28479766779719,0.285376046631987,-0.198519534547902,4.29517184835631,4.95766907102924,14.8484247401092,IR_007_1
0.51716,-0.37822,0.0174267321386719,0.145790445793607,0.146792938287271,0.0209896166881401,-0.189370751004346,3.52305775764177,8.4234345899838,OR_014_6_1
0.39282,-0.38218,0.0140430101464844,0.133776828946502,0.134479395070533,-0.0095736995924188,-0.223100551379564,2.92104228899877,9.57625136404245,OR_014_6_1
0.75164,-0.92479,0.0276002523583984,0.197634993756503,0.199505119286651,-0.148609409904703,1.49431324944495,3.76752237079208,7.22838025884729,IR_014_1
0.77375,-0.67195,0.0310259038232422,0.196510529944874,0.19889730875222,-0.0938566055041131,0.745900234009728,3.89019843885325,6.41068540292522,IR_014_1
0.55137,-0.45833,0.0102934418359375,0.115693581399705,0.11612245293248,0.128293181928704,2.11393889842535,4.74817734276243,11.2812074700866,Ball_014_1
1.3247,-1.5577,0.0200660285058594,0.258705131724669,0.259419179754757,-0.159728303591519,5.14996489922691,5.10640732598226,12.9282772462426,IR_007_1
2.209,-2.3042,0.0142147048828125,0.663783071994571,0.663773217215588,-0.0031448953614189,0.35634766080113,3.32794385598498,46.6962362347866,IR_021_1
0.85532,-0.90289,0.0314434309130859,0.200994898046192,0.203391033083686,-0.203795550004016,1.32504359672996,4.20529846882717,6.4684745645565,IR_014_1
0.4794,-0.41744,0.0109974077294922,0.128912215254393,0.129349092711701,0.0808669091814505,0.525167182077098,3.7062494212349,11.7617802206987,OR_014_6_1
0.44018,-0.46751,0.0099174561132812,0.135584772478737,0.135913981168563,-0.0234268306801623,0.117297028134197,3.23866607552376,13.704520556088,Ball_021_1
4.2668,-4.1942,0.0115007647802734,1.03701559953048,1.03682617778627,0.076595605744113,3.65879893013299,4.11525103379438,90.1528026696686,OR_007_6_1
1.4476,-1.3589,0.0195694012597656,0.27523764217656,0.275865421935318,-0.132827251325336,4.36442581525205,5.24748621934726,14.0967737476206,IR_007_1
0.29874,-0.41827,0.0090762720800781,0.100198463685571,0.100584335892169,0.0565782301539982,0.504516705350778,2.9700449612777,11.0821199502101,Ball_014_1
1.5725,-1.399,0.0209468024023437,0.269233011697391,0.269981090747866,-0.10963566568611,4.93985908711281,5.82448198740167,12.88889280388,IR_007_1
1.788,-1.5736,0.0108634307910156,0.522346601581084,0.522332040697776,0.143218199035438,0.172995089558602,3.42310993905607,48.0816834705442,IR_021_1
0.87931,-1.1019,0.027456165703125,0.213473919541516,0.21518063072421,-0.152149796142599,2.25719609314473,4.08638080965096,7.83724257242949,IR_014_1
1.1947,-1.2043,0.0184258088818359,0.273308106082775,0.273861932335085,-0.0760625281377935,4.01388848762522,4.36241718523412,14.8629530508729,IR_007_1
3.3026,-2.7821,0.0116667503808594,0.718829577383895,0.718748754204742,0.0513964767289072,1.37657314643806,4.59492970343184,61.6065940164393,IR_021_1
4.874,-4.8861,0.0119634924658203,0.963589490899219,0.96342849277175,0.0722162686832392,4.56813830435841,5.05901583414631,80.5307058556909,OR_007_6_1
4.8594,-5.0869,0.0105260295214844,1.04217735015901,1.0419760495308,0.0748730010347498,4.47826462560997,4.66363886404893,98.9904167952456,OR_007_6_1
0.63356,-0.74684,0.0117721544677734,0.204272357440848,0.204561494489617,-0.0274347782307688,0.134063011047245,3.09716157276196,17.3767253096797,Ball_021_1
1.9891,-1.7728,0.0101356755273438,0.543505799545639,0.54346761493476,0.0604786391494774,0.194000664716014,3.66001569429078,53.6192790967516,IR_021_1
0.6732,-0.64462,0.0141398913134766,0.177547319898973,0.178066266358946,-0.102259320653476,0.691764309388612,3.78061501353076,12.5931849411907,Ball_021_1
0.87452,-0.91394,0.0334004573339844,0.197805988788518,0.200558456984754,9.23651483459027e-05,1.20905687496276,4.36042445253994,6.00466200145975,IR_014_1
4.7618,-4.3436,0.0128382482177734,0.80808885984568,0.807993548646376,0.0447887585221327,9.99999880883385,5.89336388635453,62.9364329884026,OR_021_6_1
2.6659,-2.726,0.0150936824853516,0.371151216581476,0.371367449440182,-0.0263191529557234,14.1039856855322,7.17860438231384,24.6041646762209,OR_021_6_1
0.31084,-0.26807,0.0120583071289062,0.0923553583798031,0.093116863088205,0.082801786255731,-0.0593124713535462,3.3381708714302,7.72221689933446,Ball_014_1
0.78752,-0.83571,0.0351561958398438,0.206613454816042,0.209533370898805,-0.394344926437924,1.39403238044534,3.75844666948223,5.96006950960644,IR_014_1
2.4456,-2.383,0.0172437334228516,0.391128743335734,0.391413262566615,-0.159328975283545,8.96359809612158,6.24812757739342,22.6988699586315,OR_021_6_1
0.5086,-0.40242,0.0181129396630859,0.145434994118797,0.146523337035615,0.0679898361850739,-0.17359084917587,3.47111941544421,8.08942887024733,Ball_007_1
0.46375,-0.40617,0.0117296423388672,0.136033630905852,0.136505302203506,0.0881730410302808,0.0680106067371113,3.39730393262401,11.6376355100943,OR_014_6_1
0.20048,-0.19589,0.0144932001611328,0.0621315948627221,0.0637848179573927,-0.210569782840896,0.0335065448088807,3.1430676831894,4.40101683881023,Normal_1
5.2488,-5.2517,0.0111156636572266,1.20513434918346,1.20489136558989,0.0785424118908461,3.04625076147448,4.35624335097653,108.395809979961,OR_007_6_1
0.47815,-0.41577,0.0173446916943359,0.138799339050587,0.139845228689848,0.0478130317784903,0.429599992870418,3.41913703084181,8.06271054881392,Ball_007_1
0.65443,-0.54741,0.0115211819726562,0.187505091204467,0.187813018163563,0.0555390096569015,-0.111651373893406,3.48447624344159,16.3015408149362,Ball_021_1
0.21654,-0.20924,0.0157078510546875,0.0633689989749711,0.0652717845550052,-0.225289203180124,-0.0473544303713376,3.31751309507279,4.15536054726767,Normal_1
1.5191,-1.3383,0.0182602392041016,0.267722026021358,0.268278813836547,-0.13195996752683,4.35306837809443,5.66239271106042,14.6919660163207,IR_007_1
0.81798,-0.80588,0.0316948759228516,0.207193362836243,0.209553557100859,-0.0314564332026695,0.603656214749009,3.90344125538419,6.61159102218709,IR_014_1
1.3792,-1.4213,0.019144859921875,0.277676049782753,0.278267615529434,0.052710074413999,4.01586051716234,4.95637984095247,14.5348472992213,IR_007_1
0.4746,-0.39595,0.0186466887304687,0.133590713186442,0.134853489199835,0.057567596357734,0.225242057044592,3.51937501073262,7.2320341240793,Ball_007_1
0.45791,-0.42119,0.0171859139501953,0.153961116339247,0.154879975308641,-0.0192199023650902,-0.346001017723856,2.95654747547246,9.01203018690089,Ball_007_1
0.45541,-0.45562,0.0176152991552734,0.139932904882551,0.141003388227593,0.0648655367961449,-0.106935059101786,3.22978054445701,8.00459799091074,Ball_007_1
0.51695,-0.46813,0.0136299947460938,0.199504799641186,0.199921252461389,0.0003191295995007,-0.552669828225918,2.58576811437213,14.6677424449253,Ball_021_1
0.523,-0.53176,0.0128937220068359,0.215024470481745,0.215358294556364,-0.0571033614893601,-0.628545413585018,2.42851105910443,16.7025700137002,Ball_021_1
0.34276,-0.33837,0.0089782795068359,0.121586589664191,0.121888021894937,-0.0786269544328337,-0.362366256769384,2.81208928220564,13.5758774052571,OR_014_6_1
0.55784,-0.51632,0.0098348819384765,0.131198609597565,0.131534768184014,0.18005254548728,1.22697726759916,4.24100796847564,13.3743108465203,Ball_014_1
0.29352,-0.29123,0.0084762287011718,0.089402107545681,0.0897812930574741,0.0027502528524057,0.0337345049319078,3.26927793089482,10.5921272564368,Ball_014_1
4.9855,-4.8966,0.009806886196289,1.17144038171811,1.17119540981509,0.0488229123821682,3.10950314801313,4.25676190174542,119.4258183865,OR_007_6_1
4.6428,-4.5022,0.0168421483935547,1.08547996673348,1.08534560881625,0.0253471830785165,2.99498352805264,4.27771574536866,64.4422304954633,OR_007_6_1
0.56243,-0.48941,0.0106592442822266,0.187998072952925,0.188254183124767,0.0621100490521935,-0.394848656627017,2.98760957480156,17.6611191319319,Ball_021_1
4.6099,-4.8669,0.0113193671240234,1.07227758531278,1.07207552551187,0.0666483104408675,3.69119754745521,4.29997690489107,94.7116136233953,OR_007_6_1
0.95087,-0.83696,0.0106085144726563,0.153309527215871,0.153638781706279,0.125647454552451,6.90386345650939,6.18899726644433,14.482591516681,Ball_014_1
0.20507,-0.20173,0.0144734320019531,0.0681124442092174,0.0696169519901365,-0.228946059362093,-0.181575055282848,2.94569058451532,4.80998231661585,Normal_1
0.52196,-0.45582,0.0215073755615234,0.150507364142429,0.151999911479939,-0.0612508877143745,0.174707475181134,3.4339493682461,7.06733887847599,Ball_007_1
0.41744,-0.41577,0.0113494810449219,0.110383227497297,0.110938353110442,0.130539960538967,1.60732301784755,3.76281050057078,9.77475116891618,Ball_014_1
0.31918,-0.51111,0.0107823650195313,0.103191166148276,0.103727897617777,-0.387846290905741,1.491239336262,3.07708926267968,9.62014339431878,Ball_014_1
0.44143,-0.4577,0.0171949571191406,0.132243021510484,0.133324206805149,0.0440264145106811,0.320802898319235,3.31095163120033,7.75368067982787,Ball_007_1
0.40033,-0.4431,0.0113502154003906,0.122554480493138,0.12304915395556,0.0124121289940125,0.436222526372454,3.25341529893477,10.8411294072292,OR_014_6_1
0.44685,-0.373,0.0103829484277344,0.124731150987502,0.125132206219577,-0.0236330150566338,-0.230879615239,3.57102310827866,12.0517025670021,OR_014_6_1
0.20027,-0.19443,0.0148741215527344,0.0662648727008681,0.0678979291788259,-0.281519320261497,-0.192540320060073,2.9495744925083,4.56483624515923,Normal_1
0.4842,-0.37551,0.0213166794091797,0.125068624849622,0.126842122218614,0.156905450920041,-0.102310721783534,3.8173438880617,5.95036965110013,Ball_007_1
0.57244,-0.64254,0.0124686642480469,0.185762824404373,0.186135555426554,-0.052032727324218,0.165399338166959,3.07539308483099,14.9282675131549,Ball_021_1
1.4595,-1.289,0.0226955540429687,0.262601080609576,0.2635161174653,-0.137573153336726,4.63443297273101,5.53856065442445,11.610913616226,IR_007_1
0.40117,-0.36967,0.018677283828125,0.129737496429248,0.13104365780076,-0.044946563900154,-0.0893671084450345,3.06134617067805,7.01620530087084,Ball_007_1
4.2547,-4.1884,0.0094041511572265,1.02983547096138,1.02962696313324,0.0815793765254795,3.37905194660781,4.13227329153522,109.486432737954,OR_007_6_1
0.19839,-0.20528,0.0146049988623047,0.0669753328496899,0.0685332833098653,-0.222132097153999,-0.204036169602456,2.89479783279903,4.69245386158494,Normal_1
0.56931,-0.46772,0.0150834415820313,0.11819783763939,0.119127735593577,0.077362086831863,1.78981961463862,4.77898784160803,7.89791473953083,Ball_014_1
0.62939,-0.54031,0.0197271492285156,0.154456573197481,0.155673840372597,0.007544812827456,0.328225130493287,4.04300426130421,7.89135006631217,Ball_007_1
2.5633,-2.2881,0.0148527672363281,0.641928569794815,0.641943678402683,0.0271302332018584,0.763479740055175,3.99302942958818,43.2204765743964,IR_021_1
1.4561,-1.4234,0.0132339175878906,0.462979948680406,0.463056050773046,0.0283345393406706,0.865598742228983,3.14454372763108,34.9900962959565,Ball_021_1
5.2342,-5.0051,0.0154772243505859,1.18204144789139,1.18185417531506,0.0906531694731646,3.66887794750696,4.42880357773807,76.3608608716921,OR_007_6_1
4.7922,-4.7714,0.0098656084472656,1.09376266642148,1.09354010518105,0.055515807693522,3.55391407878537,4.38228097652312,110.843655617017,OR_007_6_1
5.018,-5.0047,0.01304793640625,1.01417726995849,1.01401358923964,0.0945988909217936,4.0407246934125,4.94865162878416,77.7144797206339,OR_007_6_1
0.23615,-0.22218,0.0148069279296875,0.0686920129069889,0.0702533540239734,-0.148678093775414,0.0013654898099053,3.36140534898043,4.74462726890953,Normal_1
0.20778,-0.17837,0.0101401372460938,0.0630652604115239,0.0638600614526582,-0.130941395519202,-0.226269845732346,3.25367679381322,6.29775119436957,Normal_1
0.20778,-0.29039,0.0120308387109375,0.0677689815276396,0.0688123058754264,-0.309553805797459,0.267687329325738,3.01951805504312,5.7196599113965,Normal_1
0.58579,-0.51319,0.0105755625097656,0.171238478765381,0.171523005595133,0.0593296401843242,0.447042724868136,3.41522700099316,16.2188068423544,Ball_021_1
2.2954,-2.5937,0.0073845321972656,0.60395972281082,0.603857407868324,0.0142135833788111,1.45725437489674,3.8012285186713,81.7732784876911,IR_021_1
0.46855,-0.43809,0.0204702956054688,0.149650511997173,0.15100785923242,0.0403389535040056,-0.274068941842734,3.10281863726605,7.37692616378619,Ball_007_1
0.55137,-0.52926,0.0128295255419922,0.165838865530004,0.166294007939302,-0.0459042605877881,-0.173995727950415,3.31563359878398,12.9618205595372,Ball_021_1
0.51674,-0.55325,0.0145747077734375,0.166621692902636,0.167217387263786,-0.0203539638448159,-0.318052962628159,3.09022888382319,11.4731210987668,Ball_021_1
1.2974,-1.1207,0.0225278806103516,0.267375618934109,0.2682579354177,-0.0449873622838215,3.95588379525644,4.83639001388659,11.9078194730149,IR_007_1
0.42495,-0.37947,0.0107248191259766,0.141260804460095,0.141632952231121,-0.0322186937192777,-0.394219231422293,3.00036109751179,13.2060923888284,OR_014_6_1
0.57265,-0.5641,0.0087035666992187,0.187627480198536,0.187783476139377,-0.0165040400072135,-0.181249861667936,3.049522842867,21.5754624085586,Ball_021_1
0.19088,-0.17503,0.0143890548681641,0.0626799775516709,0.0642954596878336,-0.0334108116651259,-0.27007054163333,2.96879438963121,4.46835878220799,Normal_1
0.43914,-0.42182,0.0108271512939453,0.157666445581681,0.15799935831027,0.017276558489155,-0.480643573866928,2.77937837657317,14.5928835776614,Ball_021_1
0.91186,-0.60352,0.0305995840087891,0.175170283359513,0.177780707573019,0.0599712783209769,1.49562001908886,5.1291279714672,5.80990602754452,IR_014_1
4.8515,-4.7601,0.0135607239550781,1.00330055183823,1.00314723784137,0.0796992164435553,4.29551510886603,4.83627907946966,73.9744604465398,OR_007_6_1
0.51674,-0.44393,0.0195047044091797,0.145553978853663,0.146819785951416,0.0870696965419275,0.135948885690237,3.51955287668784,7.52740379302119,Ball_007_1
2.552,-2.2735,0.0112306145898438,0.655304831864418,0.655241077371558,0.0356525438768719,0.820736572663561,3.89474971599327,58.3441869658777,IR_021_1
0.5812,-0.48753,0.0156413714941406,0.141829817855267,0.142655275462517,0.0922436926207365,1.16526747126231,4.07415707632006,9.12038151615774,Ball_014_1
0.38761,-0.34776,0.0177197979638672,0.126351146266352,0.127557078133355,-0.0546685577856968,-0.350091812478088,3.03871808348239,7.19856278234429,Ball_007_1
2.1934,-2.4727,0.0126437426953125,0.638608655443444,0.638577910424203,-0.0410777057990114,0.921570872860836,3.43481972081204,50.5054496767755,IR_021_1
2.401,-2.2893,0.0152799575341797,0.673715078794337,0.673723873363836,0.0214303719024868,0.598792147810487,3.56377455946758,44.0919990685043,IR_021_1
4.71,-4.7384,0.0138263826513672,0.709103113145581,0.709064787465845,-0.0482226501687721,18.4720866494162,6.64255239190943,51.2834633139371,OR_021_6_1
2.1031,-1.7807,0.0103509090527344,0.313065051929848,0.31315972242,0.420199569605021,11.6225969841524,6.7157423175238,30.2543207388411,Ball_014_1
2.132,-1.9581,0.0122286842822266,0.551251715335037,0.55125276981426,0.0339227853820537,0.741939232270179,3.86755426320735,45.0786656268053,IR_021_1
0.47523,-0.44018,0.0211016011035156,0.145448900273072,0.146936484179805,0.0230100425663219,0.267966043923712,3.23425460090949,6.96328603023991,Ball_007_1
1.979,-2.1434,0.0168147556396484,0.338078254129586,0.338413700795991,-0.444076358253195,11.4983575435476,5.84787198433498,20.1259957651735,OR_021_6_1
2.7692,-2.5489,0.0153292641455078,0.656745986630569,0.656764549991236,0.0735608110718702,1.8070584170168,4.21642733310888,42.8438406277772,IR_021_1
1.667,-1.3956,0.0125058666357422,0.551815123665089,0.551822114271473,0.0014129233271493,-0.288473670862961,3.02090104199758,44.12505988944,IR_021_1
0.3801,-0.45165,0.0239941079296875,0.133778234251613,0.135880810244896,-0.0193703815405248,-0.232068819621343,2.79730448556313,5.66309073223651,Ball_007_1
0.98383,-1.0036,0.0103759957910156,0.233022091495423,0.23319614723631,0.0936640596399411,2.53294618703258,4.21889474444461,22.4745799760472,Ball_014_1
0.73433,-0.68718,0.0314472339208984,0.172987564500763,0.17578115463409,0.0703133402822756,1.06249802324049,4.17752404419346,5.58971752734264,IR_014_1
0.19047,-0.19735,0.0114130425732422,0.062660717496562,0.0636765725153286,-0.111071672259825,-0.132561999408705,2.99120999256279,5.57928108185787,Normal_1
0.21508,-0.1694,0.0162708879785156,0.0641585779809555,0.0661744286015765,-0.0931523326265819,-0.123331460614221,3.25019806812319,4.06704469288673,Normal_1
0.45749,-0.62063,0.0096050481201171,0.107083964352154,0.107487828434994,-0.442018146962128,2.94070093655955,4.25620283394858,11.1907641784602,Ball_014_1
0.54365,-0.48336,0.0147392596044922,0.140544137754345,0.141280768613049,0.0262691615238246,0.678078192256401,3.84801134179125,9.5853368760796,OR_014_6_1
0.58475,-0.54303,0.0209597297949219,0.157067463672051,0.158421754904881,-0.0232661286769481,0.134692325939394,3.69109659434774,7.55838727192294,Ball_007_1
2.2833,-2.4521,0.0092288481640625,0.648145352692913,0.64805281159373,0.027976595282469,0.601129155585464,3.52332396241716,70.2203352003637,IR_021_1
0.96631,-0.68176,0.0303391434667969,0.181083392575983,0.183563741973763,0.02540307519889,1.32537426301216,5.26416594916721,6.05039302360843,IR_014_1
0.82758,-0.86763,0.0308090199951172,0.208205198627705,0.210422037218374,-0.22193547399963,1.26676500694578,3.93295308295654,6.8298841459976,IR_014_1
2.4364,-2.2727,0.0074476901220703,0.59103096991811,0.590933592083329,-0.0091175282478717,1.04532365218731,4.12296750876947,79.3445460804244,IR_021_1
0.7095,-0.78043,0.0286242653076172,0.18240060938158,0.184588964346806,-0.180318086153879,1.14988086959739,3.84367506752458,6.44868828468008,IR_014_1
3.6542,-4.0723,0.0126848450878906,0.594983605276241,0.594973563781607,-0.42227287925097,15.7819806793516,6.14178548837394,46.9042829974793,OR_021_6_1
1.5292,-1.3366,0.0223522174755859,0.289527495890788,0.290318552206654,0.0266439086798415,4.16744473408418,5.26731753233424,12.9883557425008,IR_007_1
0.50673,-0.42745,0.0198954534716797,0.141048530142319,0.142410683310973,0.0457598047894586,-0.0137064397779505,3.55823024100999,7.15795111248346,Ball_007_1
0.83196,-0.64441,0.0094431899365234,0.14707578400921,0.147342790548489,0.163358786650882,4.46971018089438,5.6464248905766,15.6030739124086,Ball_014_1
4.4037,-4.2409,0.0170234587695312,0.720451091413997,0.720476322300109,-0.0042687142310716,10.1817413982237,6.11220641636253,42.3225580684945,OR_021_6_1
2.4965,-2.6056,0.0103623260498047,0.643163989752374,0.643090439311344,0.0382620559297076,1.19963009105357,3.88203563199196,62.0604327851145,IR_021_1
1.2905,-1.055,0.0339884559863281,0.21401875757701,0.216649206060867,0.138120225911443,2.90294895299239,5.95663387585845,6.37419970321731,IR_014_1
4.9095,-4.9621,0.0152375016748047,1.06609080668778,1.06593941370894,0.0732123955479676,3.98629086115599,4.60579648041849,69.954998953108,OR_007_6_1
0.3657,-0.36654,0.0145302807128906,0.130641080097625,0.131414943312193,-0.0114138391137283,-0.369597937103233,2.78278855343895,9.04421228391051,OR_014_6_1
4.0615,-4.5765,0.0141677812939453,0.624783210471973,0.624791311996299,-0.781140390283166,17.9947170882523,6.50057054574417,44.0994464153189,OR_021_6_1
0.41869,-0.38281,0.0151343729589844,0.124574087599583,0.125459854353031,0.0848298976518034,0.0790084653604262,3.3372428348422,8.2897292602105,OR_014_6_1
0.60853,-0.64712,0.0120671967138672,0.144612579665657,0.14507999209692,0.0455885032112805,3.62273685679548,4.1944446729324,12.0226756501118,Ball_014_1
0.45666,-0.36383,0.0170570195263672,0.135538574313484,0.13657480357369,0.0538480924765326,-0.216405203539541,3.34366214009311,8.0069559258327,Ball_007_1
0.959,-0.91353,0.033677633515625,0.208017298866699,0.210675701287624,0.0223613509211627,1.29903280840811,4.55201997258683,6.25565633018363,IR_014_1
0.82612,-0.86054,0.0090277660449218,0.135876034038472,0.136142507662051,-0.259707043635048,7.65533551868995,6.06805335223217,15.0804204478284,Ball_014_1
0.65568,-0.58621,0.0079762870800781,0.18448964238973,0.18461698176222,0.0163365864141338,-0.254303008673004,3.55156927462118,23.1457293235253,Ball_021_1
2.407,-2.4468,0.0121348933642578,0.612134123358086,0.612104956388517,0.0228399849797029,1.29657942299712,3.93233215133815,50.4417251981311,IR_021_1
0.52696,-0.54532,0.008826953383789,0.126187833568785,0.126465447313237,0.0003020370300839,0.597319496235337,4.1668298432124,14.3271910266903,OR_014_6_1
0.22718,-0.20444,0.0092894542626953,0.063097260308969,0.0637621693663867,-0.0842932720190668,0.0663650011855768,3.56292770866359,6.86393059950179,Normal_1
0.55033,-0.52175,0.0135140274462891,0.170714982124981,0.171207487522635,0.0827451494828789,-0.558537251492405,3.21440380887104,12.6688722664722,Ball_021_1
0.7289,-0.75456,0.0324588491699219,0.179801214728875,0.182664359737589,0.0193787360816214,0.859349286706837,3.99037886234139,5.62756734785458,IR_014_1
0.20507,-0.19923,0.01045012375,0.0662167796949314,0.0670203405792421,-0.0875609466071709,-0.203404086862329,3.05981733646271,6.41335377289117,Normal_1
0.42224,-0.49129,0.0131348529833984,0.121327829404428,0.122007290089459,-0.108046293306299,0.318389379929203,3.46077680842187,9.28882038068246,OR_014_6_1
0.57828,-0.5013,0.0134132623095703,0.11500494220647,0.115756616498249,0.0320726619856854,1.80490762725282,4.99565396340648,8.63001213475537,Ball_014_1
0.5109,-0.4406,0.0182098061083984,0.135596732167174,0.136781186727283,0.102540518387501,0.619674009199396,3.73516279704928,7.5114026977036,Ball_007_1
0.4527,-0.43267,0.0135910268603516,0.131557881041668,0.132226098631267,-0.0709406987414179,0.0109909467061957,3.42368113924637,9.72892629746792,OR_014_6_1
4.9479,-5.0714,0.0121146713916016,0.984021141272644,0.98385546203128,0.0749486012610888,4.45804823611803,5.02909237276023,81.2118983857319,OR_007_6_1
0.22322,-0.17816,0.0153887504833984,0.0645451916244134,0.0663389869056068,-0.104460590204753,-0.249429858169421,3.36483884382524,4.31087546563147,Normal_1
0.21279,-0.2228,0.0155851883007813,0.0697630740300737,0.0714661331196353,-0.16900655958972,-0.0611834957796189,2.97749424393491,4.58551617987528,Normal_1
1.234,-1.3393,0.0193847284423828,0.262429013650761,0.263080078051032,-0.125368839005851,4.47768504697621,4.69058702255907,13.5715121742863,IR_007_1
0.47606,-0.49004,0.0081406600048828,0.110851781436596,0.111123299697383,-0.0073442147411356,1.62597047718167,4.2840700491835,13.6504042216148,Ball_014_1
0.41869,-0.39095,0.0094518506152343,0.136170772316648,0.136465243811114,-0.0240832423277949,-0.137038218362327,3.06810722134877,14.4379391260333,OR_014_6_1
4.6007,-4.3403,0.0147593463330078,0.673387836499339,0.673385183191064,-0.0337839002421488,12.7451005033528,6.83219666075518,45.6243229203928,OR_021_6_1
